date,y,clim,p_vix,p_vix_driftless,p_vix_bgk,p_m1,p_m2,p_m3,p_m3_pk,p_m3_har96,p_v0ref,har_fc_20,refit_year,block24,block18
2022-01-07,1,0.1639853232,0.3403356441,0.3317778504,0.278922393,0.158838217,0.1377737015,0.1345147863,0.1435168541,0.1402003092,0.1336097488,0.1244899147,2022,10,13
2022-01-10,1,0.1639853232,0.3569491827,0.3479765734,0.2935537037,0.1682403353,0.1882154203,0.172812742,0.1741356662,0.1766299836,0.1336097488,0.153847547,2022,10,13
2022-01-11,1,0.1639853232,0.3309921698,0.3226678372,0.2707227052,0.1536483486,0.1672591755,0.1539479703,0.1627142159,0.1586840557,0.1312102973,0.1499398853,2022,10,13
2022-01-12,1,0.1639853232,0.3092285882,0.301448492,0.2517059234,0.1418203785,0.1483475945,0.1389433879,0.1363950505,0.1446003158,0.1235505401,0.1429958366,2022,10,13
2022-01-13,1,0.1639853232,0.3795375208,0.3700015721,0.3135507902,0.1813988065,0.1824921832,0.1708766508,0.1861629316,0.174583601,0.1324054083,0.1517068362,2022,10,13
2022-01-14,1,0.1639853232,0.3515647855,0.3427265735,0.2888045761,0.1651682338,0.1734558309,0.1634633509,0.1618869242,0.1681286293,0.116923551,0.1520355038,2022,10,13
2022-01-18,1,0.1639853232,0.4352605947,0.4243386913,0.3633785098,0.215891917,0.2026816057,0.1946352131,0.1803081024,0.1970946491,0.1240036062,0.1528342362,2022,10,13
2022-01-19,0,0.1639853232,0.4566720935,0.4452192975,0.3827085861,0.229996061,0.1981648241,0.1962048802,0.2088126884,0.1988616366,0.130260792,0.1485074373,2022,10,13
2022-01-20,0,0.1639853232,0.4890266897,0.4767737654,0.4121087761,0.252309724,0.2603600346,0.2493355893,0.2589178892,0.2487042628,0.130260792,0.1810796195,2022,10,13
2022-01-21,0,0.1639853232,0.5415178712,0.5279733663,0.4602945821,0.2913811494,0.2484598963,0.2514383428,0.2727583203,0.2509189905,0.1642257843,0.1711099631,2022,10,13
2022-01-24,0,0.1639853232,0.556474788,0.5425640474,0.4741361771,0.3032385889,0.3429583376,0.3218927316,0.3269100003,0.3154389345,0.1599704706,0.2305215087,2022,10,13
2022-01-25,0,0.1639853232,0.5733294698,0.5590071519,0.4897942552,0.3170233031,0.3453268536,0.33105389,0.3239991509,0.3245299004,0.1599704706,0.2388311181,2022,10,13
2022-01-26,0,0.1639853232,0.5834565008,0.5688875177,0.4992333962,0.3255318685,0.3629882168,0.346366246,0.3442527074,0.338608236,0.1671128589,0.2549003838,2022,10,13
2022-01-27,0,0.1639853232,0.5645097481,0.5504026441,0.481592681,0.3097526755,0.3431332932,0.3332537538,0.3318440548,0.327571279,0.1671128589,0.2501045216,2022,10,13
2022-01-28,0,0.1639853232,0.5234763648,0.5103747527,0.4436645222,0.2775220143,0.3316387105,0.3101899943,0.318809159,0.3052890892,0.1403160039,0.2539492897,2022,10,13
2022-01-31,1,0.1639853232,0.4753022339,0.463388385,0.3996095758,0.2426911679,0.2768906126,0.2589445837,0.2762002823,0.2576220424,0.1397291447,0.2268045894,2022,10,13
2022-02-01,1,0.1639853232,0.4175219969,0.4070406572,0.3474410527,0.2045783542,0.2454075261,0.2306169973,0.2355734444,0.232161842,0.1417499006,0.2146022552,2022,10,13
2022-02-02,1,0.1639853232,0.4203588561,0.4098070165,0.3499851635,0.2063659147,0.2310010572,0.216193962,0.2161226701,0.217884077,0.1368666529,0.1990389619,2022,10,13
2022-02-03,1,0.1639853232,0.4663123332,0.4546208562,0.3914445804,0.2365144461,0.2750486183,0.2614720081,0.2496119965,0.2609516685,0.1378566593,0.212362743,2022,10,13
2022-02-04,1,0.1639853232,0.4441099401,0.4329684957,0.3713553641,0.2216601034,0.2516468047,0.2411552977,0.2433016359,0.2422195041,0.1358008933,0.2012780547,2022,10,13
2022-02-07,1,0.1639853232,0.4367167344,0.4257586944,0.3646898945,0.216835268,0.2178159321,0.2168013629,0.2161679442,0.2198170803,0.1402740386,0.1845693873,2022,10,13
2022-02-08,1,0.1639853232,0.4059516007,0.3957579609,0.3370832951,0.1973709607,0.2152643273,0.2105729135,0.2141427017,0.2141089606,0.1402740386,0.1869632565,2022,10,13
2022-02-09,1,0.1639853232,0.37099157,0.361668659,0.3059712779,0.1763681236,0.2108000093,0.2003304701,0.1704945266,0.2042542649,0.1387694512,0.1903819656,2022,10,13
2022-02-10,1,0.1639853232,0.4578440918,0.4463622666,0.3837695641,0.2307828177,0.2830762538,0.2653376623,0.250078021,0.2644678002,0.1377739372,0.216522274,2022,10,13
2022-02-11,1,0.1639853232,0.5187336726,0.5057486764,0.4393047867,0.2739559754,0.2869997137,0.2805015962,0.2918553982,0.2786210232,0.1582007814,0.2117136496,2022,10,13
2022-02-14,1,0.1639853232,0.5337821823,0.5204274333,0.453155267,0.2853808295,0.2675379168,0.2679058465,0.2699299062,0.266799965,0.1634150936,0.2019807961,2022,10,13
2022-02-15,1,0.1639853232,0.4909630074,0.4786622862,0.4138755429,0.2536856132,0.263251756,0.25565469,0.2217885388,0.255250527,0.1367844123,0.2063933835,2022,10,13
2022-02-16,1,0.1639853232,0.4651705636,0.4535073437,0.3904088445,0.2357368004,0.2508256486,0.2449000032,0.2415382539,0.2458128381,0.1392694765,0.204128046,2022,10,13
2022-02-17,0,0.1639853232,0.5304410102,0.5171682876,0.4500757753,0.2828162849,0.287446247,0.2857327006,0.2913862692,0.2839241746,0.1655680666,0.2087368411,2022,10,13
2022-02-18,0,0.1639853232,0.5248835006,0.5117473038,0.4449589888,0.2785861117,0.2567757842,0.264825442,0.268943209,0.2651558688,0.163272359,0.1923336095,2022,10,13
2022-02-22,0,0.1639853232,0.5409307335,0.5274006232,0.4597522436,0.2909226172,0.2929737634,0.2990548063,0.2972042019,0.2975093857,0.1690600301,0.209896297,2022,10,13
2022-02-23,0,0.1639853232,0.5715126091,0.5572345961,0.4881032876,0.3155150772,0.294948283,0.3107642266,0.3341493998,0.3090417607,0.1720145991,0.2086586082,2022,10,13
2022-02-24,0,0.1639853232,0.5622208877,0.5481696919,0.4794671193,0.3078865458,0.3609805883,0.3541120867,0.3569416629,0.3482143292,0.1675979593,0.2535021832,2022,10,13
2022-02-25,0,0.1639853232,0.5223769515,0.5093023656,0.4426534422,0.2766925618,0.2852339005,0.2832943254,0.3043592824,0.2818112962,0.1595965919,0.219630397,2022,10,13
2022-02-28,0,0.1639853232,0.5599108677,0.5459161202,0.4773231058,0.306011687,0.3170423862,0.3106358296,0.3023883532,0.3063443984,0.1745078494,0.2297591861,2022,10,13
2022-03-01,0,0.1639853232,0.5997291622,0.5847649126,0.5144503711,0.3395778693,0.3208860879,0.3232904808,0.3349462916,0.3182250924,0.1675493812,0.2251202826,2022,10,13
2022-03-02,0,0.1639853232,0.5678378246,0.5536494694,0.4846854294,0.3124812217,0.2954877767,0.2932136075,0.3025710812,0.2897613205,0.170482966,0.2159495216,2022,10,13
2022-03-03,0,0.1639853232,0.5643756903,0.5502718602,0.481468155,0.309643144,0.2729196547,0.2781218517,0.2860227244,0.2762975088,0.167840909,0.1943943145,2022,10,13
2022-03-04,0,0.1639853232,0.5837042542,0.5691292429,0.4994646159,0.3257422222,0.2860710907,0.2932395694,0.2793864016,0.2904821957,0.1787094759,0.1985807378,2022,10,13
2022-03-07,0,0.1639853232,0.6331889327,0.6174167948,0.545937317,0.3700167337,0.2925864227,0.3153588829,0.3564848192,0.3120615683,0.1919502123,0.1935933394,2022,10,13
2022-03-08,0,0.1639853232,0.6197077055,0.6042602164,0.533218298,0.357489248,0.3230640116,0.3428691462,0.3576994906,0.3386628298,0.1893717177,0.2113829471,2022,10,13
2022-03-09,0,0.1639853232,0.5894521792,0.5747373979,0.5048329369,0.3306524628,0.339284227,0.3405300384,0.3065793679,0.3351009629,0.1808655621,0.2308978903,2022,10,13
2022-03-10,0,0.1639853232,0.5610005883,0.5469792092,0.4783343653,0.3068950637,0.304455506,0.3144348283,0.2955922135,0.3121795745,0.185553899,0.2206060757,2022,10,13
2022-03-11,0,0.1639853232,0.5679700191,0.5537784375,0.4848083282,0.312589975,0.2929359064,0.3119261181,0.3262919651,0.3107378154,0.1808655621,0.2143259744,2022,10,13
2022-03-14,0,0.1639853232,0.5810899427,0.5665785575,0.4970254823,0.323527888,0.3072046849,0.3275072853,0.3279479724,0.3254612972,0.1919502123,0.2200197248,2022,10,13
2022-03-15,0,0.1639853232,0.5555042683,0.5416172644,0.4732365104,0.3024587014,0.2877015542,0.3001480122,0.3027137773,0.2989091066,0.1833544337,0.2099110195,2022,10,13
2022-03-16,0,0.1639853232,0.5075122204,0.4948034368,0.4290091045,0.2656418295,0.2904604801,0.2896369331,0.2926861579,0.2886390479,0.1717668104,0.2137116066,2022,10,13
2022-03-17,0,0.1639853232,0.4904361405,0.4781484237,0.4133947292,0.2533107683,0.2398105107,0.2440194995,0.2691741498,0.24551353,0.1732576793,0.1899653337,2022,10,13
2022-03-18,0,0.1639853232,0.4570632438,0.4456007591,0.3830626503,0.2302584643,0.2320598287,0.2320998149,0.2520443995,0.2343476438,0.1589904993,0.189272032,2022,10,13
2022-03-21,0,0.1639853232,0.4503502922,0.4390541364,0.3769908331,0.2257790603,0.2280787572,0.2289822221,0.2368166984,0.2316188391,0.1556675594,0.1859491784,2022,10,13
2022-03-22,0,0.1639853232,0.4383734493,0.4273743007,0.3661824851,0.2179113182,0.201709023,0.2034442184,0.2172379785,0.2070044785,0.1335694414,0.1716505586,2022,10,13
2022-03-23,0,0.1639853232,0.451147104,0.4398311998,0.3777110259,0.2263081063,0.206855097,0.2131707534,0.2189956767,0.2168296853,0.1449992408,0.1641717704,2022,10,13
2022-03-24,1,0.1639853232,0.4111136457,0.4007916196,0.341700625,0.2005701001,0.1923587823,0.1946612736,0.205265482,0.1991953414,0.1335694414,0.1614202219,2022,10,13
2022-03-25,1,0.1639853232,0.3914440086,0.3816114483,0.3241387469,0.1885176888,0.1782256869,0.1812696662,0.1851823837,0.1865796275,0.1247618969,0.1553842,2022,10,13
2022-03-28,1,0.1639853232,0.3627719583,0.3536540576,0.2986971551,0.1715900357,0.1678442547,0.1698313481,0.1797455219,0.1758224033,0.1247618969,0.1494909584,2022,10,13
2022-03-29,1,0.1639853232,0.3440218196,0.3353719539,0.2821630927,0.1609048564,0.1853680558,0.1783255232,0.1641832847,0.1835928405,0.1220505235,0.1642667506,2022,10,13
2022-03-30,1,0.1639853232,0.3551616022,0.3462336072,0.2919762706,0.1672177329,0.1682386646,0.1680171069,0.1677885935,0.173907628,0.1247618969,0.1528398557,2022,10,13
2022-03-31,1,0.1639853232,0.3855347955,0.3758494145,0.3188798746,0.1849683369,0.1803657333,0.1840664458,0.1984456317,0.1896120897,0.1155645433,0.1541641415,2022,10,13
2022-04-01,1,0.1639853232,0.3627719583,0.3536540576,0.2986971551,0.1715900357,0.1710249411,0.1750915317,0.1731933208,0.1813638483,0.1204555493,0.1526399588,2022,10,13
2022-04-04,1,0.1639853232,0.3352861987,0.3268545586,0.274488464,0.1560249175,0.1472299851,0.1527058645,0.1635909336,0.1598852646,0.1226861012,0.1429953495,2022,10,13
2022-04-05,1,0.1639853232,0.3965721235,0.386611887,0.3287089205,0.1916242512,0.1949336577,0.1967114918,0.2060937342,0.2015671451,0.1288865875,0.1576437095,2022,10,13
2022-04-06,1,0.1639853232,0.4205761619,0.4100189226,0.3501801185,0.2065031801,0.211451688,0.2144710379,0.202810715,0.2185618314,0.1561256845,0.1658932731,2022,10,13
2022-04-07,1,0.1639853232,0.4084292186,0.3981739513,0.3392987205,0.1989031819,0.2002043401,0.2033455425,0.2046773342,0.207969203,0.1320858058,0.1622792748,2022,10,13
2022-04-08,1,0.1639853232,0.3995709294,0.3895360521,0.3313842155,0.1934524151,0.1791063287,0.1874708,0.1893219967,0.1932568632,0.1344987893,0.1508570689,2022,10,13
2022-04-11,1,0.1639853232,0.4666920476,0.454991174,0.3917890947,0.2367734033,0.2118325266,0.2226928159,0.2205680627,0.2263390267,0.1559881297,0.1590020637,2022,10,13
2022-04-12,1,0.1639853232,0.4645981263,0.4529490745,0.3898896757,0.2353474934,0.2329938385,0.2410197592,0.2413281084,0.2439352589,0.1559881297,0.1707068297,2022,10,13
2022-04-13,1,0.1639853232,0.4144421931,0.4040374085,0.3446811015,0.2026468974,0.1785974709,0.1911620334,0.209572591,0.1970982134,0.1481783559,0.1491367599,2022,10,13
2022-04-14,1,0.1639853232,0.4333794367,0.422504224,0.361685052,0.2146765608,0.1865199755,0.2030121868,0.2232639629,0.208818223,0.1742572701,0.1486081272,2022,10,13
2022-04-18,1,0.1639853232,0.4220936674,0.4114987231,0.3515418355,0.2074630832,0.1746306375,0.1926609514,0.199515228,0.1991683198,0.1718658964,0.1423031164,2022,10,13
2022-04-19,1,0.1639853232,0.4043664144,0.39421221,0.3356665842,0.1963937812,0.1756593729,0.1870884443,0.2138187758,0.1931858049,0.1674523025,0.1434892323,2022,10,13
2022-04-20,1,0.1639853232,0.379779139,0.3702371689,0.3137653289,0.181541986,0.1546279431,0.1693652518,0.1790332287,0.176748907,0.1742572701,0.1307409557,2022,10,13
2022-04-21,1,0.1639853232,0.4329600037,0.4220952025,0.3613075764,0.2144060899,0.220218476,0.2301271635,0.2515727572,0.2345320559,0.177893426,0.1624817165,2022,10,13
2022-04-22,1,0.1639853232,0.5319648215,0.5186546841,0.4514799357,0.2839838932,0.2441094141,0.2652467632,0.3034181421,0.2671619437,0.1807624665,0.1660857902,2022,10,13
2022-04-25,1,0.1639853232,0.5132596639,0.5004093581,0.4342789319,0.2698787875,0.256003692,0.2714136469,0.2908103245,0.2729701382,0.1820030351,0.1785443453,2022,10,13
2022-04-26,1,0.1639853232,0.6020274854,0.5870075244,0.516604585,0.3416001468,0.2592668016,0.2912982915,0.334993346,0.2914252109,0.1876675507,0.1719455771,2022,10,13
2022-04-27,1,0.1639853232,0.5789523161,0.5644929807,0.4950322602,0.3217260167,0.2724468227,0.299676692,0.319337699,0.2996651374,0.1876675507,0.1827776475,2022,10,13
2022-04-28,1,0.1639853232,0.5577171669,0.5437760463,0.4752881645,0.3042390992,0.3038359567,0.3116029771,0.3211683654,0.3092629855,0.1829378045,0.2042796667,2022,10,13
2022-04-29,1,0.1639853232,0.6006513306,0.585664724,0.515314568,0.3403881116,0.3191323017,0.3444302931,0.368898161,0.3417029293,0.1960325406,0.2107293943,2022,10,13
2022-05-02,1,0.1639853232,0.5881195209,0.5734371303,0.5035876086,0.3295088719,0.3139858799,0.3365186671,0.3513737782,0.3341897826,0.1960325406,0.2129194378,2022,10,13
2022-05-03,1,0.1639853232,0.5473180184,0.5336313852,0.4656562918,0.295938702,0.2634529391,0.2913908827,0.3027882296,0.2929168727,0.1844516412,0.1954180719,2022,10,13
2022-05-04,1,0.1639853232,0.4860096357,0.4738312065,0.4093575395,0.250175293,0.2964063433,0.300649658,0.3255644026,0.3007914036,0.17809717,0.2228905424,2022,10,13
2022-05-05,1,0.1639853232,0.5738460994,0.559511186,0.4902752241,0.3174531752,0.3369930449,0.354574931,0.3770276749,0.3514988052,0.1921122612,0.2332584667,2022,10,13
2022-05-06,1,0.1639853232,0.5604563329,0.5464482542,0.4778292634,0.306453629,0.3117812588,0.3367455707,0.3471336638,0.3358331461,0.1895321004,0.2227684496,2022,10,13
2022-05-09,0,0.1639853232,0.615662131,0.6003122998,0.5294101332,0.3538005887,0.3426672818,0.3805124614,0.386047435,0.3776078091,0.1911415794,0.2319444852,2022,10,13
2022-05-10,0,0.1639853232,0.5958851483,0.5810141432,0.5108501626,0.3362171338,0.3573854785,0.3898569654,0.3893057545,0.3867085702,0.1911415794,0.2488876917,2022,10,13
2022-05-11,0,0.1639853232,0.590777225,0.5760302473,0.5060715603,0.3317926294,0.3459886366,0.3883039425,0.3979661141,0.3868065752,0.1911415794,0.2455858599,2022,10,13
2022-05-12,0,0.1639853232,0.5810899427,0.5665785575,0.4970254823,0.323527888,0.3451224206,0.3873140446,0.3866984745,0.3862412876,0.1911415794,0.2465454899,2022,10,13
2022-05-13,1,0.1639853232,0.5418109582,0.5282592683,0.4605653349,0.2916102319,0.3155450328,0.3492849554,0.3439323752,0.3499178289,0.1911415794,0.2374740369,2022,10,13
2022-05-16,1,0.1639853232,0.5204820318,0.5074540372,0.4409113959,0.2752669158,0.2904534393,0.3294556489,0.3283572261,0.3323286573,0.1908188604,0.2257180183,2022,10,13
2022-05-17,1,0.1639853232,0.4979003787,0.4854285005,0.4202121835,0.2586543029,0.3077696918,0.3323615283,0.3036703771,0.3339474072,0.179016269,0.2357196228,2022,10,13
2022-05-18,1,0.1639853232,0.5707297735,0.5564708551,0.4873749276,0.3148669121,0.3312385707,0.3749912899,0.3875832085,0.3750019833,0.1872963237,0.2372780242,2022,10,13
2022-05-19,1,0.1639853232,0.5487481244,0.5350264678,0.4669794468,0.2970702737,0.3071463884,0.3567607749,0.3493230384,0.3591466589,0.1872963237,0.2266563368,2022,10,13
2022-05-20,1,0.1639853232,0.5498865496,0.5361370187,0.4680330608,0.2979732922,0.3698605158,0.4072825291,0.4055732084,0.4061700632,0.1960325406,0.2696674133,2022,10,13
2022-05-23,1,0.1639853232,0.5360367383,0.5226266622,0.4552346413,0.2871205117,0.3164622531,0.3538081627,0.3513380689,0.3550311738,0.1911415794,0.2453066692,2022,10,13
2022-05-24,1,0.1639853232,0.5501703879,0.536413908,0.4682957986,0.2981987478,0.3371618238,0.3747991328,0.3654815889,0.3747896187,0.1863443626,0.2537797726,2022,10,13
2022-05-25,1,0.1639853232,0.5343852657,0.5210157151,0.4537113799,0.2858454587,0.300686217,0.3396223389,0.3463678277,0.3416129895,0.1791697969,0.2350967765,2022,10,13
2022-05-26,1,0.1639853232,0.5209569857,0.507917312,0.4413479585,0.2756237768,0.2947680511,0.3242847315,0.3381911051,0.3259427568,0.1767254585,0.2330313157,2022,10,13
2022-05-27,1,0.1639853232,0.4913136933,0.4790043167,0.4141956092,0.2539353072,0.2567036466,0.2803553291,0.2987117471,0.2835853407,0.1688644785,0.205116318,2022,10,13
2022-05-31,1,0.1639853232,0.4994392081,0.4869293833,0.4216191867,0.2597648436,0.2666580618,0.2912451352,0.293708465,0.2940081133,0.1607203761,0.2064328025,2022,10,13
2022-06-01,1,0.1639853232,0.4907874934,0.4784911043,0.4137153638,0.253560703,0.2713495086,0.2983286695,0.3108434544,0.3015382559,0.1673067468,0.206205584,2022,10,13
2022-06-02,1,0.1639853232,0.473264482,0.4614010204,0.3977572564,0.2412826426,0.2615240494,0.2806608765,0.3039034172,0.2838701944,0.1673067468,0.2045344577,2022,10,13
2022-06-03,1,0.1639853232,0.4745627875,0.4626672216,0.398937313,0.2421794743,0.2678875,0.2933771527,0.272721175,0.2971004934,0.1583399005,0.2091903343,2022,10,13
2022-06-06,1,0.1639853232,0.479702624,0.4676800042,0.4036126346,0.2457499019,0.2711052597,0.2946330543,0.2812120161,0.2978552858,0.1583399005,0.2115548708,2022,10,13
2022-06-07,1,0.1639853232,0.4599819305,0.4484471616,0.385705667,0.23222198,0.260555861,0.2807206489,0.286427294,0.2845416099,0.1647041397,0.2086955347,2022,10,13
2022-06-08,1,0.1639853232,0.4588175496,0.4473116153,0.3846510378,0.2314374866,0.2391898469,0.2679905839,0.2670449541,0.2734281466,0.1647041397,0.1955157349,2022,10,13
2022-06-09,1,0.1639853232,0.4977289031,0.4852612538,0.4200554296,0.2585307427,0.2707391926,0.3066581305,0.317817894,0.3106600156,0.1681815547,0.2047336248,2022,10,13
2022-06-10,1,0.1639853232,0.5248835006,0.5117473038,0.4449589888,0.2785861117,0.2958177901,0.3424766719,0.3173989168,0.3458637598,0.1757651452,0.2143537644,2022,10,13
2022-06-13,0,0.1639853232,0.6076720999,0.5925154417,0.5219005781,0.3466083747,0.3689003471,0.4254590057,0.381574173,0.4239399478,0.1874023172,0.2495297961,2022,10,13
2022-06-14,0,0.1639853232,0.5923334465,0.5775486669,0.5075268034,0.3331356941,0.3166115102,0.3826085254,0.3696337943,0.3846688618,0.1836152092,0.2267208206,2022,10,13
2022-06-15,0,0.1639853232,0.5525703417,0.5387551188,0.47051806,0.3001100252,0.3478719569,0.3991938405,0.382285735,0.4002001313,0.1805048236,0.2537519701,2022,10,13
2022-06-16,0,0.1639853232,0.5954147498,0.5805551608,0.5104098371,0.3358077154,0.375521058,0.4403136706,0.3838831205,0.4399864421,0.1874023172,0.2678375647,2022,10,13
2022-06-17,0,0.1639853232,0.572941271,0.5586284182,0.4894328922,0.3167005875,0.327166216,0.3978621095,0.3799544272,0.4008655454,0.1784541447,0.2453999812,2022,10,13
2022-06-21,0,0.1639853232,0.5604563329,0.5464482542,0.4778292634,0.306453629,0.3308714068,0.3878072891,0.3373019499,0.3896871643,0.172113776,0.2433779519,2022,10,13
2022-06-22,0,0.1639853232,0.5429799977,0.5293996522,0.4616454797,0.2925252566,0.332963322,0.389256464,0.3622203775,0.3917163903,0.1736070252,0.2492925629,2022,10,13
2022-06-23,0,0.1639853232,0.5444339914,0.5308180128,0.4629893346,0.2936661852,0.2973232587,0.3544973505,0.3283392008,0.3582470044,0.168717966,0.2243518488,2022,10,13
2022-06-24,0,0.1639853232,0.5166531999,0.5037193831,0.4373938657,0.272401531,0.274930387,0.3191827342,0.3240796614,0.3233071303,0.1566768512,0.2099764917,2022,10,13
2022-06-27,0,0.1639853232,0.5121194084,0.4992971715,0.4332328564,0.2690346532,0.2366174441,0.287632038,0.2840505207,0.2939842229,0.1587578956,0.1893173811,2022,10,13
2022-06-28,0,0.1639853232,0.5342346253,0.5208687718,0.4535724644,0.2857293522,0.2986584948,0.3510067864,0.3656991381,0.3545706911,0.1661460046,0.2152781555,2022,10,13
2022-06-29,0,0.1639853232,0.5312039869,0.5179125296,0.4507787784,0.2834004906,0.2378028106,0.2984252958,0.305476883,0.305217172,0.1661460046,0.1817094311,2022,10,13
2022-06-30,0,0.1639853232,0.5394571971,0.5259632185,0.4583914766,0.2897741048,0.3003080367,0.3563440066,0.3483983303,0.3600582909,0.1730084965,0.2135088211,2022,10,13
2022-07-01,0,0.1639853232,0.5080094167,0.4952883863,0.4294646974,0.2660066018,0.2708199503,0.3245608133,0.3317306402,0.3302524793,0.1684252012,0.2048676863,2022,10,13
2022-07-05,0,0.1639853232,0.5215889937,0.5085337802,0.4419289572,0.2760991304,0.3101631115,0.3570471178,0.3461291872,0.3601078185,0.1684252012,0.2281409855,2022,10,13
2022-07-06,0,0.1639853232,0.5085057223,0.4957724679,0.4299195281,0.2663710506,0.2701457882,0.320880607,0.3133475297,0.3262232344,0.1606734279,0.2080795059,2022,10,13
2022-07-07,0,0.1639853232,0.4975573279,0.4850939101,0.4198985912,0.258407149,0.2682721878,0.3115566023,0.3070531432,0.3164981778,0.1562174289,0.2097169648,2022,10,13
2022-07-08,0,0.1639853232,0.471774165,0.459947561,0.3964031311,0.2402556631,0.2464107922,0.2918853565,0.2836181709,0.2987031838,0.1481344049,0.1981021254,2022,10,13
2022-07-11,0,0.1639853232,0.4990979265,0.4865965169,0.4213070968,0.2595182824,0.2475770358,0.2988676394,0.274491071,0.3053657278,0.1521318713,0.1933177692,2022,10,13
2022-07-12,0,0.1639853232,0.5176153434,0.5046578562,0.4382774795,0.2731196623,0.2605748778,0.3145781317,0.3127908214,0.3202837884,0.1537554734,0.1913933277,2022,10,13
2022-07-13,0,0.1639853232,0.5099895623,0.4972197651,0.4312796897,0.2674626404,0.2934903777,0.3443019269,0.3146613803,0.3488202589,0.1599704706,0.2138514476,2022,10,13
2022-07-14,0,0.1639853232,0.5029987054,0.4904011327,0.42487574,0.2623454952,0.2984984493,0.3488936785,0.3214158153,0.3534727184,0.1599704706,0.2222070059,2022,10,13
2022-07-15,0,0.1639853232,0.4640246893,0.4523898312,0.3893696722,0.2349578894,0.2697793497,0.3136177489,0.275695015,0.3198327974,0.159830191,0.2136729148,2022,10,13
2022-07-18,0,0.1639853232,0.4838617843,0.4717364039,0.4074001371,0.248662707,0.2778028496,0.3247492232,0.3157210581,0.3303362728,0.1548457473,0.2165463847,2022,10,13
2022-07-19,0,0.1639853232,0.4691491226,0.4573874533,0.3940191585,0.2384531742,0.2724489274,0.3067196923,0.2915934241,0.3115344399,0.1507896524,0.2153016695,2022,10,13
2022-07-20,0,0.1639853232,0.4572585957,0.4457912723,0.3832394928,0.2303895814,0.2329307442,0.2698456528,0.2666663931,0.2764982437,0.1548457473,0.1911746551,2022,10,13
2022-07-21,0,0.1639853232,0.4418677791,0.4307819438,0.369332632,0.2201906055,0.2321465462,0.2638114627,0.2685293245,0.2703605667,0.1548457473,0.1877949095,2022,10,13
2022-07-22,0,0.1639853232,0.4402278095,0.4291826549,0.3678538598,0.2191192402,0.2331013112,0.2682723027,0.2759132212,0.2752941124,0.1521318713,0.1862131572,2022,10,13
2022-07-25,0,0.1639853232,0.4469424798,0.4357308,0.3739122809,0.2235243981,0.1955016005,0.2352021435,0.2379459195,0.2434981625,0.1521318713,0.1628818024,2022,10,13
2022-07-26,0,0.1639853232,0.472706475,0.460856813,0.3972501856,0.2408978083,0.2022627335,0.246621918,0.2541535586,0.2545280668,0.1577377054,0.1582325108,2022,10,13
2022-07-27,0,0.1639853232,0.4445160536,0.4333645382,0.3717218519,0.2219268547,0.2360326608,0.2632331128,0.2699840521,0.2690440289,0.1537554734,0.1808686325,2022,10,13
2022-07-28,0,0.1639853232,0.4255384768,0.4148579574,0.3546348995,0.2096508672,0.2322667838,0.2535914343,0.260000663,0.259406712,0.1411579911,0.1844759081,2022,10,13
2022-07-29,0,0.1639853232,0.4034575939,0.3933260007,0.3348546093,0.1958346432,0.2029494611,0.2223159429,0.2300750952,0.2291453852,0.1371959948,0.1714692651,2022,10,13
2022-08-01,0,0.1639853232,0.4363012954,0.4253535648,0.3643157065,0.2165658977,0.2226255547,0.2406437895,0.2333013707,0.2458932929,0.1347421553,0.1786140082,2022,10,13
2022-08-02,0,0.1639853232,0.4582338298,0.446742352,0.38412245,0.2310447939,0.2321500437,0.2518188611,0.2508998255,0.256342268,0.1347421553,0.1808812936,2022,10,13
2022-08-03,0,0.1639853232,0.4173029074,0.406827013,0.3472446467,0.2044406401,0.2062540495,0.2223565941,0.2244133961,0.228274187,0.1347421553,0.1708298076,2022,10,13
2022-08-04,0,0.1639853232,0.4059516007,0.3957579609,0.3370832951,0.1973709607,0.1638353063,0.1866317056,0.1871185949,0.1943890981,0.1347421553,0.1460690875,2022,10,13
2022-08-05,1,0.1639853232,0.3993410735,0.3893119168,0.3311790845,0.1933119847,0.2068036564,0.2225813374,0.2007551579,0.2290123698,0.1371959948,0.1685307808,2022,10,13
2022-08-08,1,0.1639853232,0.4025466481,0.3924377204,0.3340409221,0.1952749989,0.1990933973,0.2166031671,0.2105273066,0.2232749289,0.1329261552,0.1641592171,2022,10,13
2022-08-09,1,0.1639853232,0.4133359919,0.4029587087,0.3436903022,0.2019554768,0.1625770325,0.1875109995,0.1826671195,0.1953826813,0.1459513393,0.142515799,2022,10,13
2022-08-10,1,0.1639853232,0.3655294458,0.3563427574,0.3011357012,0.1731864522,0.224314571,0.2279839029,0.168691461,0.2337214493,0.1391860436,0.1863544317,2022,10,13
2022-08-11,1,0.1639853232,0.3768706203,0.3674011409,0.3111836753,0.1798219228,0.2064206723,0.2141195184,0.1906973149,0.2202126736,0.1323254553,0.178451516,2022,10,13
2022-08-12,1,0.1639853232,0.3602498855,0.3511949101,0.2964683495,0.1701356133,0.186007112,0.1907002016,0.1838773349,0.1970702077,0.1130970663,0.1677517978,2022,10,13
2022-08-15,1,0.1639853232,0.3707448607,0.3614281015,0.3057527188,0.1762238548,0.1787235218,0.1836260231,0.1737235558,0.1897593107,0.1130970663,0.1599462513,2022,10,13
