date,sigma_ewma,sigma_har_fc,state,mult,w_vol,w_target,w_exec,reason,ret_rule,ret_bh,dd_rule,w_S-10bp,w_S-HAR,w_S-VT12.5,w_S-VT14,w_S-VT15,w_S-VT7.5,w_S-daily,w_S-grid,w_S-grid-min,w_S-lag,w_S-mild,w_S-monthly,w_S-noesc,w_S-nofloor,w_S-volonly
2015-02-05,0.1601402278,0.1492095885,normal,1,0.624452715,0.624452715,0.65,hold,0.006562319363,0.01009587594,-0.0153827692,0.65,0.6,0.8,1,0.9,0.55,0.65,0.75,0.75,0.65,0.65,0.65,0.65,0.65,0.65
2015-02-06,0.1556347531,0.149393201,normal,1,0.6425300133,0.6425300133,0.65,hold,-0.001797723317,-0.00276572818,-0.01715283855,0.65,0.6,0.8,1,0.9,0.55,0.65,0.75,0.75,0.65,0.65,0.65,0.65,0.65,0.65
2015-02-09,0.1518982919,0.1360049769,normal,1,0.6583352501,0.6583352501,0.65,hold,-0.00290921412,-0.004475714031,-0.02001215139,0.65,0.6,0.8,1,0.9,0.55,0.65,0.75,0.75,0.65,0.65,0.65,0.65,0.65,0.65
2015-02-10,0.152926593,0.1457352155,normal,1,0.6539085061,0.6539085061,0.65,hold,0.00692450243,0.01065308066,-0.01322622316,0.65,0.6,0.8,1,0.9,0.55,0.65,0.75,0.75,0.65,0.65,0.65,0.65,0.65,0.65
2015-02-11,0.1482849836,0.1342012846,normal,1,0.6743771188,0.6743771188,0.65,hold,0.0003770986172,0.0005801517187,-0.01285411213,0.65,0.6,0.8,1,0.9,0.55,0.65,0.75,0.75,0.65,0.65,0.65,0.65,0.65,0.65
2015-02-12,0.1485065343,0.1413193885,normal,1,0.6733710437,0.6733710437,0.65,hold,0.00625103341,0.009616974477,-0.006683430203,0.65,0.6,0.8,1,0.9,0.55,0.65,0.75,0.75,0.65,0.65,0.65,0.65,0.65,0.65
2015-02-13,0.1448658217,0.1212576773,normal,1,0.6902939481,0.6902939481,0.65,hold,0.002675728726,0.004116505732,-0.004025584523,0.65,0.8,0.8,1,0.9,0.55,0.65,0.75,0.75,0.65,0.65,0.65,0.65,0.65,0.65
2015-02-17,0.1405855625,0.1202330603,normal,1,0.7113105941,0.7113105941,0.65,hold,0.001022551108,0.001573155551,-0.003007149781,0.65,0.8,0.8,1,0.9,0.55,0.7,0.75,0.75,0.65,0.65,0.65,0.65,0.65,0.65
2015-02-18,0.1363032609,0.1085904503,normal,1,0.7336581629,0.7336581629,0.65,hold,6.177773798e-05,9.504267381e-05,-0.002945557818,0.65,0.8,0.8,1,0.9,0.55,0.7,0.75,0.75,0.65,0.65,0.65,0.65,0.65,0.65
2015-02-19,0.1321801046,0.1119519691,normal,1,0.7565435078,0.7565435078,0.65,hold,-0.000464167178,-0.0007141033508,-0.003408357765,0.65,0.8,0.8,1,0.9,0.55,0.75,0.75,0.75,0.65,0.65,0.65,0.65,0.65,0.65
2015-02-20,0.1302479134,0.1158008957,normal,1,0.7677666184,0.7677666184,0.75,weekly,0.003850389583,0.006000899403,0,0.75,0.8,0.95,1,0.9,0.55,0.75,0.75,0.75,0.65,0.65,0.65,0.75,0.75,0.75
2015-02-23,0.1262812419,0.102906375,normal,1,0.791883248,0.791883248,0.75,hold,-0.0001063832836,-0.0001418443781,-0.0001063832836,0.75,0.8,0.95,1,0.9,0.55,0.75,0.75,0.75,0.75,0.65,0.65,0.75,0.75,0.75
2015-02-24,0.1229299948,0.1046456642,normal,1,0.8134711155,0.8134711155,0.75,hold,0.00213037061,0.002840494147,0,0.75,0.8,0.95,1,0.9,0.55,0.8,0.75,0.75,0.75,0.65,0.65,0.75,0.75,0.75
2015-02-25,0.1192309188,0.1036021145,normal,1,0.8387086255,0.8387086255,0.75,hold,-0.0006375551377,-0.0008500735169,-0.0006375551377,0.75,0.8,0.95,1,0.9,0.55,0.8,0.75,0.75,0.75,0.65,0.65,0.75,0.75,0.75
2015-02-26,0.1156899674,0.1019141935,normal,1,0.864379187,0.864379187,0.75,hold,-0.000885824971,-0.001181099961,-0.001522815346,0.75,0.8,0.95,1,0.9,0.55,0.85,0.75,0.75,0.75,0.65,0.65,0.75,0.75,0.75
2015-02-27,0.1129473887,0.08798513622,normal,1,0.8853679681,0.8853679681,0.9,weekly,-0.002629237514,-0.003405905461,-0.004148049017,0.9,1,0.95,1,0.9,0.65,0.85,0.75,0.75,0.75,0.9,0.9,0.9,0.9,0.9
2015-03-02,0.1122074449,0.08619224548,normal,1,0.8912064619,0.8912064619,0.9,hold,0.005681771926,0.006313079918,0,0.9,1,0.95,1,0.9,0.65,0.85,0.75,0.75,0.9,0.9,0.9,0.9,0.9,0.9
2015-03-03,0.1099580623,0.1003966402,normal,1,0.9094376338,0.9094376338,0.9,hold,-0.003693477078,-0.004103863421,-0.003693477078,0.9,1,0.95,1,0.9,0.65,0.9,0.75,0.75,0.9,0.9,0.9,0.9,0.9,0.9
2015-03-04,0.1078662941,0.09958772926,normal,1,0.9270736591,0.9270736591,0.9,hold,-0.003793826276,-0.004215362529,-0.007473290944,0.9,1,0.95,1,0.9,0.65,0.9,1,1,0.9,0.9,0.9,0.9,0.9,0.9
2015-03-05,0.1046666364,0.09078752061,normal,1,0.9554142892,0.9554142892,0.9,hold,0.0009845787633,0.001093976404,-0.006496070225,0.9,1,0.95,1,0.9,0.65,0.95,1,1,0.9,0.9,0.9,0.9,0.9,0.9
2015-03-06,0.1154612198,0.1088858308,normal,1,0.8660916644,0.8660916644,0.9,hold,-0.01265803021,-0.01406447801,-0.01907187298,0.9,1,0.95,1,0.9,0.65,0.85,1,1,0.9,0.9,0.9,0.9,0.9,0.9
2015-03-09,0.1130931384,0.09887339708,normal,1,0.8842269429,0.8842269429,0.9,hold,0.003730051111,0.004144501235,-0.01541296093,0.9,1,0.95,1,0.9,0.65,0.85,1,1,0.9,0.9,0.9,0.9,0.9,0.9
2015-03-10,0.1267554594,0.1113860243,normal,1,0.7889206544,0.7889206544,0.9,hold,-0.01459961176,-0.01622179084,-0.02978754944,0.9,1,0.95,1,0.9,0.65,0.8,0.75,0.75,0.9,0.9,0.9,0.9,0.9,0.9
2015-03-11,0.1232317064,0.09742835683,normal,1,0.8114794718,0.8114794718,0.9,hold,-0.002107755077,-0.002341950085,-0.03183251966,0.9,1,0.95,1,0.9,0.65,0.8,0.75,0.75,0.9,0.9,0.9,0.9,0.9,0.9
2015-03-12,0.1291830413,0.1034615102,normal,1,0.7740954152,0.7740954152,0.9,hold,0.01144259893,0.01271399881,-0.02075416749,0.9,1,0.95,1,0.9,0.65,0.8,0.75,0.75,0.9,0.9,0.9,0.9,0.9,0.9
2015-03-13,0.1275109058,0.1157288044,normal,1,0.7842466441,0.7842466441,0.8,weekly,-0.00556866328,-0.006132154697,-0.0262072578,0.8,0.85,0.95,1,0.9,0.65,0.8,0.75,0.75,0.9,0.9,0.9,0.8,0.8,0.8
2015-03-16,0.1339659211,0.1182165933,normal,1,0.7464584962,0.7464584962,0.8,hold,0.01068847515,0.01336059393,-0.01579889827,0.8,0.85,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.9,0.9,0.8,0.8,0.8
2015-03-17,0.1303996707,0.1116867821,normal,1,0.7668731024,0.7668731024,0.8,hold,-0.002378206813,-0.002972758517,-0.01813953204,0.8,0.85,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.9,0.9,0.8,0.8,0.8
2015-03-18,0.1346961298,0.1336184749,normal,1,0.7424118282,0.7424118282,0.8,hold,0.009617447636,0.01202180954,-0.008696540402,0.8,0.85,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.9,0.9,0.8,0.8,0.8
2015-03-19,0.1317972387,0.121340616,normal,1,0.7587412375,0.7587412375,0.8,hold,-0.003649202159,-0.004561502699,-0.01231400713,0.8,0.85,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.9,0.9,0.8,0.8,0.8
2015-03-20,0.1322723138,0.1232377693,normal,1,0.7560161089,0.7560161089,0.8,hold,0.007061327482,0.008826659352,-0.005339632883,0.8,0.85,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.9,0.9,0.8,0.8,0.8
2015-03-23,0.1284668232,0.1105074284,normal,1,0.7784110911,0.7784110911,0.8,hold,-0.00155880168,-0.001948502101,-0.006890111134,0.8,0.85,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.9,0.9,0.8,0.8,0.8
2015-03-24,0.1264657304,0.1122651842,normal,1,0.7907280472,0.7907280472,0.8,hold,-0.004495187202,-0.005618984003,-0.011354326,0.8,0.85,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.9,0.9,0.8,0.8,0.8
2015-03-25,0.1353845765,0.110416227,normal,1,0.7386365759,0.7386365759,0.8,hold,-0.01172306869,-0.01465383586,-0.02294428714,0.8,0.85,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.9,0.9,0.8,0.8,0.8
2015-03-26,0.1315871762,0.1174634429,normal,1,0.7599524735,0.7599524735,0.8,hold,-0.001905000827,-0.002381251034,-0.02480557908,0.8,0.85,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.9,0.9,0.8,0.8,0.8
2015-03-27,0.1278880207,0.102258543,normal,1,0.7819340657,0.7819340657,0.8,hold,0.001831564261,0.002289455327,-0.02301944783,0.8,1,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.9,0.9,0.8,0.8,0.8
2015-03-30,0.1326545408,0.1161128627,normal,1,0.7538377458,0.7538377458,0.8,hold,0.009759764246,0.01219970531,-0.01348434797,0.8,1,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.9,0.9,0.8,0.8,0.8
2015-03-31,0.1330654669,0.1190503022,normal,1,0.7515097817,0.7515097817,0.8,hold,-0.006991606748,-0.008739508436,-0.02038167746,0.8,1,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-01,0.1297450508,0.1165583407,normal,1,0.7707423087,0.7707423087,0.8,hold,-0.002828981154,-0.003536226442,-0.02315299923,0.8,1,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-02,0.1265652869,0.1087882332,normal,1,0.790106059,0.790106059,0.8,hold,0.002878287159,0.003597858949,-0.02034135305,0.8,1,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-06,0.1254532853,0.1255126113,normal,1,0.7971094562,0.7971094562,0.8,hold,0.005386513836,0.006733142295,-0.0150644082,0.8,1,0.95,1,0.9,0.65,0.75,0.75,0.75,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-07,0.1220672786,0.1146838259,normal,1,0.8192203603,0.8192203603,0.8,hold,-0.002117443745,-0.002646804681,-0.0171499539,0.8,1,0.95,1,0.9,0.65,0.8,0.75,0.75,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-08,0.1190726326,0.1113948768,normal,1,0.8398235418,0.8398235418,0.8,hold,0.002701966949,0.003377458686,-0.01449432556,0.8,1,0.95,1,0.9,0.65,0.8,0.75,0.75,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-09,0.1167138551,0.1139067206,normal,1,0.8567963067,0.8567963067,0.8,hold,0.003538647916,0.004423309895,-0.01100696796,0.8,1,0.95,1,0.9,0.65,0.85,0.75,0.75,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-10,0.1151203495,0.1044058811,normal,1,0.8686561537,0.8686561537,0.8,hold,0.004366024966,0.005457531207,-0.006688999695,0.8,1,0.95,1,0.9,0.65,0.85,0.75,0.75,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-13,0.1129969717,0.1021561418,normal,1,0.8849794686,0.8849794686,0.8,hold,-0.003618747028,-0.004523433786,-0.01028354093,0.8,1,0.95,1,0.9,0.65,0.85,0.75,0.75,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-14,0.109806404,0.1032396663,normal,1,0.9106936968,0.9106936968,0.8,hold,0.001530436905,0.001913046131,-0.008768842331,0.8,1,0.95,1,0.9,0.65,0.9,0.75,0.75,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-15,0.1078754069,0.09877272528,normal,1,0.9269953447,0.9269953447,0.8,hold,0.003589900489,0.004487375611,-0.005210421113,0.8,1,0.95,1,0.9,0.65,0.9,1,1,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-16,0.1045949745,0.09514925703,normal,1,0.9560688791,0.9560688791,0.8,hold,-0.0002282784239,-0.0002853480299,-0.005437510111,0.8,1,0.95,1,0.9,0.65,0.95,1,1,0.8,0.75,0.75,0.8,0.8,0.8
2015-04-17,0.1109407339,0.1148809427,normal,1,0.9013821751,0.9013821751,0.9,weekly,-0.009252441604,-0.01150362719,-0.01463964147,0.9,0.85,0.95,1,0.9,0.65,0.95,1,1,0.8,0.75,0.75,0.9,0.9,0.9
2015-04-20,0.1132265461,0.1084185319,normal,1,0.883185114,0.883185114,0.9,hold,0.008223376346,0.009137084829,-0.006536652405,0.9,0.85,0.95,1,0.9,0.65,0.9,1,1,0.9,0.75,0.75,0.9,0.9,0.9
2015-04-21,0.1098750391,0.1081558985,normal,1,0.9101248181,0.9101248181,0.9,hold,-0.001072287258,-0.001191430287,-0.007601930494,0.9,0.85,0.95,1,0.9,0.65,0.9,1,1,0.9,0.75,0.75,0.9,0.9,0.9
2015-04-22,0.108219898,0.1110410323,normal,1,0.9240444854,0.9240444854,0.9,hold,0.004422911351,0.004914345945,-0.003212641808,0.9,0.85,0.95,1,0.9,0.65,0.9,1,1,0.9,0.75,0.75,0.9,0.9,0.9
2015-04-23,0.1053770724,0.1122219981,normal,1,0.9489730332,0.9489730332,0.9,hold,0.002264407358,0.002516008175,-0.00095550918,0.9,0.85,0.95,1,0.9,0.65,0.9,1,1,0.9,0.75,0.75,0.9,0.9,0.9
2015-04-24,0.1025636,0.1002133227,normal,1,0.9750047773,0.9750047773,0.9,hold,0.002088396812,0.002320440902,0,0.9,1,0.95,1,0.9,0.65,1,1,1,0.9,0.75,0.75,0.9,0.9,0.9
2015-04-27,0.1007500627,0.1031216864,normal,1,0.9925552136,0.9925552136,0.9,hold,-0.003741775844,-0.004157528715,-0.003741775844,0.9,1,0.95,1,0.9,0.65,1,1,1,0.9,0.75,0.75,0.9,0.9,0.9
2015-04-28,0.09845729294,0.1062834299,normal,1,1,1,0.9,hold,0.002860901669,0.003178779633,-0.000891579027,0.9,1,0.95,1,0.9,0.65,1,1,1,0.9,0.75,0.75,0.9,0.9,0.9
2015-04-29,0.09679492219,0.1096374825,normal,1,1,1,0.9,hold,-0.003703218404,-0.004114687115,-0.004591495719,0.9,1,0.95,1,0.9,0.65,1,1,1,0.9,0.75,0.75,0.9,0.9,0.9
2015-04-30,0.1016885646,0.1153007255,normal,1,0.9833947445,0.9833947445,0.9,hold,-0.009018165827,-0.01002018425,-0.01356825468,0.9,1,0.95,1,0.9,0.65,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-01,0.1071355606,0.110155124,normal,1,0.9333968987,0.9333968987,0.9,hold,0.009756789941,0.01084087771,-0.003943847346,0.9,1,0.95,1,0.9,0.65,0.95,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-04,0.1044587417,0.1045816184,normal,1,0.957315763,0.957315763,0.9,hold,0.002563100781,0.002847889756,-0.001390855043,0.9,1,0.95,1,0.9,0.65,0.95,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-05,0.1107379835,0.1114334819,normal,1,0.9030325177,0.9030325177,0.9,hold,-0.01030694777,-0.01145216418,-0.01168346734,0.9,1,0.95,1,0.9,0.65,0.95,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-06,0.1085561297,0.1199976538,normal,1,0.9211824361,0.9211824361,0.9,hold,-0.003705069907,-0.004116744341,-0.01534524918,0.9,1,0.95,1,0.9,0.65,0.95,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-07,0.1063816272,0.1097962086,normal,1,0.9400119419,0.9400119419,0.9,hold,0.003590462287,0.003989402541,-0.01180988343,0.9,1,0.95,1,0.9,0.65,0.95,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-08,0.1149996697,0.1233315496,normal,1,0.8695677149,0.8695677149,0.9,hold,0.01184948723,0.01316609692,-0.0001003372658,0.9,0.8,0.95,1,0.9,0.65,0.85,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-11,0.113037409,0.1100083574,normal,1,0.8846628819,0.8846628819,0.9,hold,-0.004295199768,-0.004772444187,-0.004395106065,0.9,0.8,0.95,1,0.9,0.65,0.85,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-12,0.1102112168,0.1226866549,normal,1,0.9073486607,0.9073486607,0.9,hold,-0.00269223087,-0.002991367633,-0.007075504295,0.9,0.8,0.95,1,0.9,0.65,0.9,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-13,0.1068563109,0.1125156377,normal,1,0.9358361633,0.9358361633,0.9,hold,0.0001716050198,0.0001906722442,-0.006905113467,0.9,0.8,0.95,1,0.9,0.65,0.9,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-14,0.111176723,0.1172039041,normal,1,0.8994688571,0.8994688571,0.9,hold,0.009384838298,0.01042759811,0,0.9,0.8,0.95,1,0.9,0.65,0.9,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-15,0.1078720572,0.09906201534,normal,1,0.9270241301,0.9270241301,0.9,hold,0.0009751929529,0.001083547725,0,0.9,1,0.95,1,0.9,0.65,0.9,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-18,0.1052791643,0.1011563047,normal,1,0.9498555646,0.9498555646,0.9,hold,0.002796267307,0.003106963674,0,0.9,1,0.95,1,0.9,0.65,0.9,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-19,0.1020799298,0.09152724584,normal,1,0.9796244982,0.9796244982,0.9,hold,-0.0002956154189,-0.0003284615765,-0.0002956154189,0.9,1,0.95,1,0.9,0.65,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-20,0.09900806204,0.09314766818,normal,1,1,1,0.9,hold,-0.0006337694039,-0.0007041882266,-0.0009291974708,0.9,1,0.95,1,0.9,0.65,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-21,0.09665561523,0.08463330217,normal,1,1,1,0.9,hold,0.002621067118,0.002912296798,0,0.9,1,0.95,1,0.9,0.65,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-22,0.09417139288,0.0829241397,normal,1,1,1,0.9,hold,-0.002149857367,-0.002388730408,-0.002149857367,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-26,0.1005135733,0.1019931068,normal,1,0.9948905082,0.9948905082,0.9,hold,-0.009676489387,-0.01075165487,-0.01180554368,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-27,0.1041458091,0.104646644,normal,1,0.9601922616,0.9601922616,0.9,hold,0.008543074644,0.00949230516,-0.003363324678,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-28,0.1010685382,0.09728753226,normal,1,0.9894275882,0.9894275882,0.9,hold,-0.001015744048,-0.001128604498,-0.004375652449,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-05-29,0.1009417722,0.09789196774,normal,1,0.9906701439,0.9906701439,0.9,hold,-0.005591620389,-0.006212911543,-0.00994280585,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-01,0.09818594653,0.1069182719,normal,1,1,1,0.9,hold,0.001833040619,0.002036711799,-0.008127990798,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-02,0.09527305665,0.1046448492,normal,1,1,1,0.9,hold,-0.0008931058758,-0.000992339862,-0.009013837518,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-03,0.09294179235,0.1005717044,normal,1,1,1,0.9,hold,0.002384314978,0.002649238864,-0.006651014368,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-04,0.09595722129,0.1096794661,normal,1,1,1,0.9,hold,-0.00760187815,-0.008446531278,-0.01420233232,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-05,0.09327261466,0.1063762151,normal,1,1,1,0.9,hold,-0.00154197461,-0.001713305123,-0.01572240729,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-08,0.09355798697,0.09639193997,normal,1,1,1,0.9,hold,-0.005534472263,-0.006149413626,-0.02116986433,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-09,0.09070956982,0.09743562086,normal,1,1,1,0.9,hold,-0.000129883407,-0.0001443148967,-0.02129699812,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-10,0.0994169665,0.1016231135,normal,1,1,1,0.9,hold,0.01079435225,0.01199372472,-0.01073253317,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-11,0.09719712516,0.09144929931,normal,1,1,1,0.9,hold,0.002900831422,0.003223146025,-0.007862835021,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-12,0.09885930782,0.1003861321,normal,1,1,1,0.9,hold,-0.006889003511,-0.007654448346,-0.01469767143,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-15,0.09729161491,0.1084281082,normal,1,1,1,0.9,hold,-0.003856978436,-0.004285531596,-0.01849796127,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-16,0.09666757132,0.09849017148,normal,1,1,1,0.9,hold,0.00490628897,0.005451432189,-0.01368242864,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-17,0.09393303945,0.1053347769,normal,1,1,1,0.9,hold,0.001455363643,0.001617070714,-0.01224697791,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-18,0.09956106024,0.1141929611,normal,1,1,1,0.9,hold,0.009359598575,0.01039955397,-0.00300200613,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-19,0.09806627018,0.102020056,normal,1,1,1,0.9,hold,-0.003995563476,-0.004439514973,-0.0069855749,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-22,0.09713306815,0.1052112674,normal,1,1,1,0.9,hold,0.004611029407,0.005123366008,-0.002406756184,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-23,0.09421419716,0.09741120684,normal,1,1,1,0.9,hold,0.0006371260816,0.0007079178684,-0.00177116351,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-24,0.09564064266,0.09986124703,normal,1,1,1,0.9,hold,-0.006536566357,-0.007262851508,-0.008296152539,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-25,0.09347983294,0.09203554506,normal,1,1,1,0.9,hold,-0.002736152236,-0.003040169151,-0.01100960524,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-26,0.09063510095,0.09429620074,normal,1,1,1,0.9,hold,-0.0001718081203,-0.0001908979115,-0.01117952182,0.9,1,0.95,1,0.9,0.8,1,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-29,0.1204702115,0.1309706007,normal,1,0.8300807208,0.8300807208,0.9,hold,-0.01887326388,-0.0209702932,-0.02984179163,0.9,1,0.95,1,0.9,0.8,0.85,1,1,0.9,1,1,0.9,0.9,0.9
2015-06-30,0.1170829543,0.1330870512,normal,1,0.8540952915,0.8540952915,0.9,hold,0.001884179173,0.002093532415,-0.02801383974,0.9,1,0.95,1,0.9,0.8,0.85,1,1,0.9,0.85,0.85,0.9,0.9,0.9
2015-07-01,0.1176842116,0.1380602016,normal,1,0.8497316557,0.8497316557,0.9,hold,0.007213788038,0.008015320043,-0.0210021376,0.9,1,0.95,1,0.9,0.8,0.85,1,1,0.9,0.85,0.85,0.9,0.9,0.9
2015-07-02,0.1141546512,0.1281070083,normal,1,0.8760046039,0.8760046039,0.9,hold,-0.0008239775935,-0.0009155306594,-0.0218088099,0.9,0.8,0.95,1,0.9,0.65,0.85,1,1,0.9,0.85,0.85,0.9,0.9,0.9
2015-07-06,0.111230511,0.1418658044,normal,1,0.8990338994,0.8990338994,0.9,hold,-0.002561421663,-0.00284602407,-0.02431437001,0.9,0.8,0.95,1,0.9,0.65,0.85,1,1,0.9,0.85,0.85,0.9,0.9,0.9
2015-07-07,0.1105625965,0.1472058366,normal,1,0.9044650104,0.9044650104,0.9,hold,0.005659694697,0.006288549664,-0.01879228722,0.9,0.8,0.95,1,0.9,0.65,0.9,1,1,0.9,0.85,0.85,0.9,0.9,0.9
2015-07-08,0.1257737738,0.1436671312,normal,1,0.7950783141,0.7950783141,0.9,hold,-0.01509946109,-0.01677717899,-0.03360799491,0.9,0.8,0.95,1,0.9,0.65,0.8,0.75,0.75,0.9,0.85,0.85,0.9,0.9,0.9
2015-07-09,0.1221445385,0.1549778078,normal,1,0.8187021805,0.8187021805,0.9,hold,0.001628068614,0.001808965127,-0.03203464242,0.9,0.8,0.95,1,0.9,0.65,0.8,0.75,0.75,0.9,0.85,0.85,0.9,0.9,0.9
2015-07-10,0.128029266,0.168728429,normal,1,0.7810714153,0.7810714153,0.8,weekly,0.01128175554,0.01259146906,-0.02111429388,0.8,0.6,0.95,1,0.9,0.65,0.8,0.75,0.75,0.9,0.85,0.85,0.8,0.8,0.8
2015-07-13,0.1312624294,0.1552169307,normal,1,0.7618326164,0.7618326164,0.8,hold,0.008829839924,0.01103729991,-0.01247088979,0.8,0.6,0.95,1,0.9,0.65,0.8,0.75,0.75,0.8,0.85,0.85,0.8,0.8,0.8
2015-07-14,0.1283718664,0.1387056262,normal,1,0.7789868822,0.7789868822,0.8,hold,0.00347038659,0.004337983237,-0.00904378201,0.8,0.6,0.95,1,0.9,0.65,0.8,0.75,0.75,0.8,0.85,0.85,0.8,0.8,0.8
2015-07-15,0.1244678472,0.1365132651,normal,1,0.8034203388,0.8034203388,0.8,hold,-0.0002657535342,-0.0003321919177,-0.009307132127,0.8,0.6,0.95,1,0.9,0.65,0.8,0.75,0.75,0.8,0.85,0.85,0.8,0.8,0.8
2015-07-16,0.1246135761,0.1354014896,normal,1,0.8024807822,0.8024807822,0.8,hold,0.006419508773,0.008024385966,-0.00294737057,0.8,0.6,0.95,1,0.9,0.65,0.8,0.75,0.75,0.8,0.85,0.85,0.8,0.8,0.8
2015-07-17,0.120862288,0.1051530483,normal,1,0.8273879439,0.8273879439,0.8,hold,0.0006783465586,0.0008479331983,-0.00227102335,0.8,0.95,0.95,1,0.9,0.65,0.8,0.75,0.75,0.8,0.85,0.85,0.8,0.8,0.8
2015-07-20,0.1171975969,0.1021428621,normal,1,0.8532598162,0.8532598162,0.8,hold,0.0004139219535,0.0005174024418,-0.001858041423,0.8,0.95,0.95,1,0.9,0.65,0.85,0.75,0.75,0.8,0.85,0.85,0.8,0.8,0.8
2015-07-21,0.1146652614,0.1038693113,normal,1,0.8721037108,0.8721037108,0.8,hold,-0.003160779088,-0.00395097386,-0.005012947653,0.8,0.95,0.95,1,0.9,0.65,0.85,0.75,0.75,0.8,0.85,0.85,0.8,0.8,0.8
